filename,doi,title,year,publisher,categories,n_categories,word_count
2025_design_evaluation_ai_assisted_grading_tool_introductory.pdf,10.1145/3641554.3701913,Design and Evaluation of an AI-Assisted Grading Tool for Introductory Programming Assignments: An Experience Report,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6712
2026_ethical_frontier_chatgpt_s_cultural_impact_academic.pdf,10.1080/14703297.2026.2614477,The ethical frontier: ChatGPT's cultural impact on academic practices,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6899
2024_leveraging_genai_intelligent_tutoring_system_r_quantitative.pdf,10.1109/educon60312.2024.10578933,Leveraging GenAI for an Intelligent Tutoring System for R: A Quantitative Evaluation of Large Language Models,2024,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,7600
2025_inquisitive_ai_feedback_enhance_formative_assessment_first.pdf,10.1109/edunine62377.2025.10981408,Using Inquisitive AI Feedback to Enhance Formative Assessment in First-Year Engineering,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5011
2025_who_s_doing_thinking_here_pedagogy_first.pdf,10.1109/educon62633.2025.11016560,``Who's Doing the Thinking Here?″: A Pedagogy-First Approach to Integrating Large Language Models in Higher Education,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,2884
2024_integrating_large_language_models_engineering_education_redesigning.pdf,10.1109/weef-gedc63419.2024.10854964,Integrating Large Language Models into Engineering Education: Redesigning Peer Feedback Assessments for Enhanced Learning Outcomes,2024,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect,4,3983
2025_designing_ai_enabled_engineering_courses_e_aip.pdf,10.3991/ijep.v15i7.59045,"Designing AI-Enabled Engineering Courses: E-AIP Framework for Learning Outcomes, Process Evidence, and Integrity",2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4261
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,10.1109/educon62633.2025.11016448,AI-Assisted Assessment: a Dual Perspective on Effective Usage Plans for Students and Teachers,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9584
2025_evaluation_node_automatic_short_answer_tool_nodegrade.pdf,10.1145/3723010.3723021,Evaluation of a Node-based Automatic Short Answer Tool ``NodeGrade″,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,8961
2025_chatgpt_assisted_retrieval_practice_exam_scores_does.pdf,10.28945/5474,CHATGPT-ASSISTED RETRIEVAL PRACTICE AND EXAM SCORES: DOES IT WORK?,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,18058
2026_process_oriented_homework_instructor_designed_ai_bot.pdf,10.1145/3770762.3772659,Process-Oriented Homework with an Instructor-Designed AI-Bot: An Early Experience in a Data Structures and Algorithms Course,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,6301
2025_replication_pedagogical_tool_teaching_ethical_practices_future.pdf,10.1145/3727967.3756832,Replication: A Pedagogical Tool for Teaching Ethical Practices to Future Software Engineers,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,6974
2026_llm_driven_feature_inference_analyzing_student_git.pdf,10.1109/access.2026.3685720,LLM-Driven Feature Inference for Analyzing Student Git Collaboration,2026,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,8690
2025_stem_exam_performance_open_versus_closed_book.pdf,10.1111/tct.13839,STEM exam performance: Open- versus closed-book methods in the large language model era,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5732
2024_chatgpt_has_eaten_my_assignment_student_centric.pdf,10.1109/educon60312.2024.10578917,ChatGPT Has Eaten My Assignment: A Student-Centric Experiment on Supervising Writing Processes in the AI Era,2024,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,2897
2026_ai_enabled_blended_teaching_information_theory_coding.pdf,10.3389/feduc.2026.1752893,AI-enabled blended teaching in Information Theory and Coding: an outcomes-based mixed-methods approach,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,8474
2025_midterm_exam_outliers_efficiently_highlight_potential_cheaters.pdf,10.1145/3641554.3701883,Midterm Exam Outliers Efficiently Highlight Potential Cheaters on Programming Assignments,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4438
2026_teaching_microbiology_generative_ai_survey_style_playbook.pdf,10.1128/jmbe.00040-26,Teaching microbiology with generative AI: a survey-style playbook to empower microbiology faculty to integrate AI into courses,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,6,2800
2025_perceived_impact_artificial_intelligence_academic_learning.pdf,10.3389/frai.2025.1611183,The perceived impact of artificial intelligence on academic learning,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,10239
2024_assessing_learning_computer_programing_skills_age_generative.pdf,10.1115/1.4064364,Assessing Learning of Computer Programing Skills in the Age of Generative Artificial Intelligence,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,6453
2026_scaffolding_genai_critical_reflection_transformative_approach_diverging.pdf,10.1145/3770762.3772575,Scaffolding genAI for Critical Reflection: A Transformative Approach to Diverging Assessments in IT Forensics,2026,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6469
2023_revolutionizing_formative_assessment_stem_fields_leveraging_ai.pdf,10.1109/apsipaasc58517.2023.10317226,Revolutionizing Formative Assessment in STEM Fields: Leveraging AI and NLP Techniques,2023,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4892
2026_survey_feedback_types_automated_programming_assessment_systems.pdf,10.1145/3773911,A Survey on Feedback Types in Automated Programming Assessment Systems,2026,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,14679
2024_llms_open_closed_book_examinations_final_year.pdf,10.1145/3649405.3659514,LLMs in Open and Closed Book Examinations in a Final Year Applied Machine Learning Course (Early Findings),2024,,C_academic_integrity|E_ethics_policy,2,715
2025_deploying_language_model_assessment_support_technology_computer.pdf,10.1109/educon62633.2025.11016587,Deploying language model-based assessment support technology in a computer science degree: How do the academics feel about it?,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9081
2024_beyond_traditional_teaching_large_language_models_simulated.pdf,10.1145/3626252.3630789,Beyond Traditional Teaching: Large Language Models as Simulated Teaching Assistants in Computer Science,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5517
2025_assessment_integrity_validity_teaching_laboratory_adapting_genai.pdf,10.1080/03043797.2025.2456944,Assessment integrity and validity in the teaching laboratory: adapting to GenAI by developing an understanding of the verifiable learning objectives behind laboratory assessment selection,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,15790
2025_ai_enhanced_cybersecurity_executive_reporting_experiential_writing.pdf,10.1145/3769694.3771115,AI-Enhanced Cybersecurity Executive Reporting: Experiential Writing Maturity Model,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,3752
2023_evaluating_performance_code_generation_models_solving_parsons.pdf,10.1145/3587102.3588805,Evaluating the Performance of Code Generation Models for Solving Parsons Problems With Small Prompt Variations,2023,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,7403
2025_integration_artificial_intelligence_higher_education_programming_courses.pdf,10.1007/978-3-031-85652-5_42,Integration of Artificial Intelligence in Higher Education Programming Courses: Insights from Student Perspectives and Practices,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,15019
2024_live_session_gamification_prairielearn.pdf,10.1145/3660650.3660663,Live Session Gamification using PrairieLearn,2024,,A_automated_grading|F_perception_affect|G_review_methodology,3,1629
2025_redefining_code_comprehension_function_naming_mechanism_evaluating.pdf,10.1145/3724363.3729097,ReDefining Code Comprehension: Function Naming as a Mechanism for Evaluating Code Comprehension,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,5,5893
2024_ai_grading_standup_updates_improve_project_learning.pdf,10.1145/3649217.3653541,AI-Grading Standup Updates to Improve Project-Based Learning Outcomes,2024,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5548
2025_direct_automated_feedback_delivery_student_submissions_llms.pdf,10.1145/3696630.3727247,Direct Automated Feedback Delivery for Student Submissions based on LLMs,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9930
2025_evaluating_impact_assistive_ai_tools_learning_outcomes.pdf,10.1109/educon62633.2025.11016517,Evaluating the Impact of Assistive AI Tools on Learning Outcomes and Ethical Considerations in Programming Education,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,7493
2025_nifty_assignment_generator_integrating_cultural_relevance_belonging.pdf,10.1145/3769694.3771126,The Nifty Assignment Generator: Integrating Cultural Relevance and Belonging into CS Fundamentals,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4150
2024_instructional_approaches_complementing_use_generative_artificial_intelligence.pdf,10.1145/3686852.3687075,Instructional Approaches Complementing the Use of Generative Artificial Intelligence in Higher Education,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5700
2026_integration_artificial_intelligence_teaching_chemical_technology_higher.pdf,10.15421/jchemtech.v34i1.344737,INTEGRATION OF ARTIFICIAL INTELLIGENCE INTO THE TEACHING OF CHEMICAL TECHNOLOGY IN HIGHER EDUCATION: A SYSTEMATIC REVIEW,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|G_review_methodology,5,5816
2025_transforming_education_large_language_models_trends_themes.pdf,10.1109/access.2025.3570649,"Transforming Education With Large Language Models: Trends, Themes, and Untapped Potential",2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,10589
2025_generating_planning_feedback_open_ended_programming_exercises.pdf,10.1007/978-3-031-98417-4_3,Generating Planning Feedback for Open-Ended Programming Exercises with LLMs,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6924
2025_genscore_agent_short_answer_question_generation_scoring.pdf,10.1109/access.2025.3647111,GenScore: Agent-Based Short-Answer Question Generation and Scoring in Software Engineering Courses,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|F_perception_affect|G_review_methodology,5,12903
2026_chartcode_flowchart_centric_educational_tool_introductory_programming.pdf,10.1145/3770762.3772525,ChartCode: A Flowchart-Centric Educational Tool for Introductory Programming,2026,,C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,4,4242
2023_plagiarism_ai_assistance_misuse_web_programming_unfair.pdf,10.1109/tale56641.2023.10398397,Plagiarism and AI Assistance Misuse in Web Programming: Unfair Benefits and Characteristics,2023,,C_academic_integrity|G_review_methodology,2,3798
2025_feedbot_formative_design_feedback_programming_assignments.pdf,10.1145/3724363.3729063,FEEDBOT: Formative Design Feedback on Programming Assignments,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5827
